District,District Lat,District Lon,Venue,Venue Lat,Venue Lon,Venue Category
Eppendorf,53.5903912,9.9868771,Tjadens Bio Frischemarkt,53.59262681470746,9.985915068087056,Organic Grocery
Eppendorf,53.5903912,9.9868771,dm-drogerie markt,53.59244252564484,9.988919309301195,Drugstore
Eppendorf,53.5903912,9.9868771,Ristorante Pizzeria Mario,53.589742922901365,9.986318785639506,Italian Restaurant
Eppendorf,53.5903912,9.9868771,Petite Gourmande,53.588178403026156,9.985966146032265,Coffee Shop
Eppendorf,53.5903912,9.9868771,Lecker Bäcker,53.594415764429165,9.984933830079012,Bakery
Eppendorf,53.5903912,9.9868771,Bistro Italia,53.59410956958505,9.98393481661824,Bistro
Eppendorf,53.5903912,9.9868771,EDEKA Kraus,53.592615910155,9.988591145418884,Supermarket
Eppendorf,53.5903912,9.9868771,Bäckerei Gaues,53.59273583860972,9.988700290584333,Bakery
Eppendorf,53.5903912,9.9868771,Alma Hoppes Lustspielhaus,53.592937495431514,9.993025997556815,Comedy Club
Eppendorf,53.5903912,9.9868771,EntFlammBar,53.5939445196081,9.988842915292267,Cocktail Bar
Eppendorf,53.5903912,9.9868771,Budnikowsky,53.59001777577089,9.98708377523545,Drugstore
Eppendorf,53.5903912,9.9868771,Bistro Uno,53.587740137557695,9.985035706750082,Bistro
Eppendorf,53.5903912,9.9868771,Eiszeit,53.58779607443751,9.985126803454275,Ice Cream Shop
Eppendorf,53.5903912,9.9868771,Rossmann,53.59256058571772,9.98709529917331,Drugstore
Eppendorf,53.5903912,9.9868771,Borchers,53.59442526574637,9.987095729973738,Gastropub
Eppendorf,53.5903912,9.9868771,Trattoria Campo da Franco,53.59273198206201,9.992371671798598,Italian Restaurant
Eppendorf,53.5903912,9.9868771,Starbucks,53.590409799694875,9.987045578802627,Coffee Shop
Eppendorf,53.5903912,9.9868771,Campus Suite,53.59210647185794,9.98844328015693,Coffee Shop
Eppendorf,53.5903912,9.9868771,Balzac Coffee,53.59206874539031,9.988291035077443,Coffee Shop
Eppendorf,53.5903912,9.9868771,Eppendorfer Landstraßenfest,53.590340523130386,9.987043256099533,Fair
Eppendorf,53.5903912,9.9868771,Ristorante da Franco,53.59001799009229,9.98709144221021,Italian Restaurant
Eppendorf,53.5903912,9.9868771,Marie-Jonas-Platz,53.59038174431768,9.986738347085476,Plaza
Eppendorf,53.5903912,9.9868771,Lidl,53.59055461806984,9.985467195510864,Supermarket
Eppendorf,53.5903912,9.9868771,Erdkorn,53.59042504014391,9.98650132667912,Organic Grocery
Eppendorf,53.5903912,9.9868771,Selcuk,53.592812412608154,9.98903045817864,Fast Food Restaurant
Eppendorf,53.5903912,9.9868771,Kiss Deli-Shop,53.58882158020773,9.991411842810889,Convenience Store
Eppendorf,53.5903912,9.9868771,H Kellinghusenstraße,53.58871117210728,9.991363098773403,Bus Stop
Eppendorf,53.5903912,9.9868771,Taverna Symposion,53.59453567154924,9.987640988432052,Taverna
Eppendorf,53.5903912,9.9868771,Bauspielplatz Eppendorf,53.58970287377528,9.981250762939453,Playground
Eppendorf,53.5903912,9.9868771,Il Cantuccio,53.58685489820238,9.984662532806396,Italian Restaurant
Farmsen-Berne,53.6100427,10.1124083,REWE,53.6068299830419,10.116820335388184,Supermarket
Farmsen-Berne,53.6100427,10.1124083,Spielplatz,53.60888057227529,10.112236657793842,Playground
Farmsen-Berne,53.6100427,10.1124083,Mgf Spielplatz,53.609585,10.112005,Playground
Farmsen-Berne,53.6100427,10.1124083,Schweinske,53.60803038700255,10.116572537397932,German Restaurant
Farmsen-Berne,53.6100427,10.1124083,Molly Spielplatz,53.60749,10.109391,Playground
Farmsen-Berne,53.6100427,10.1124083,U Farmsen,53.60705793281531,10.11766711178366,Metro Station
Finkenwerder,53.5316845,9.8766229,Eis Insel,53.5330407799102,9.879091935639979,Ice Cream Shop
Finkenwerder,53.5316845,9.8766229,Landungsbrücke Finkenwerder,53.535587662931384,9.878967409529812,Seafood Restaurant
Finkenwerder,53.5316845,9.8766229,EDEKA Finkenwerder,53.533381856234264,9.88169121504263,Supermarket
Finkenwerder,53.5316845,9.8766229,Ihr Finkenwerder Bäcker,53.532731327108515,9.87977116043714,Bakery
Finkenwerder,53.5316845,9.8766229,ALDI NORD,53.533349,9.881208,Supermarket
Francop,53.5040949,9.8776069,Tischlerei Holst e.K.,53.5035301,9.87644350000005,Furniture / Home Store
Francop,53.5040949,9.8776069,Floristikwerkstatt Nilsson,53.502294,9.876713,Flower Shop
Francop,53.5040949,9.8776069,Grill@Döner,53.50079690987983,9.876172588341232,Turkish Restaurant
Fuhlsbüttel,53.6323399,10.0233695,Zum Griechen,53.63007991500861,10.022960404763019,Greek Restaurant
Fuhlsbüttel,53.6323399,10.0233695,Stadtbäckerei Junge Hansebäcker,53.629148786140625,10.022950999265097,Snack Place
Fuhlsbüttel,53.6323399,10.0233695,Va Bene!,53.62985,10.022282,Café
Fuhlsbüttel,53.6323399,10.0233695,Rossmann,53.62854993671829,10.023731290189263,Drugstore
Fuhlsbüttel,53.6323399,10.0233695,REWE CITY,53.628051,10.024304,Supermarket
Fuhlsbüttel,53.6323399,10.0233695,Istanbul Kebab,53.632618635874564,10.026035331229712,Doner Restaurant
Fuhlsbüttel,53.6323399,10.0233695,Meine PIZZALIEBE,53.63259318,10.02552747,Italian Restaurant
Fuhlsbüttel,53.6323399,10.0233695,Christas Eisbar & Café,53.6322383,10.026103700000021,Ice Cream Shop
Fuhlsbüttel,53.6323399,10.0233695,U Fuhlsbüttel,53.63244372169326,10.026679949598632,Metro Station
Fuhlsbüttel,53.6323399,10.0233695,Good Morning Vietnam,53.630772,10.021285,Vietnamese Restaurant
Fuhlsbüttel,53.6323399,10.0233695,PENNY,53.62896850425687,10.0233516169928,Supermarket
Fuhlsbüttel,53.6323399,10.0233695,Sportclub Alstertal-Langenhorn e.V.,53.633718,10.017344,Sports Club
Fuhlsbüttel,53.6323399,10.0233695,Juka Dojo,53.63304713834992,10.029773831558863,Martial Arts Dojo
Fuhlsbüttel,53.6323399,10.0233695,Braaker Mühle,53.62939821221044,10.018796980414407,Bakery
Fuhlsbüttel,53.6323399,10.0233695,H Preetzer Straße,53.63313182607483,10.01673959772955,Bus Stop
Fuhlsbüttel,53.6323399,10.0233695,China Restaurant Shanghai,53.6319588098008,10.030350113376324,Chinese Restaurant
Groß Borstel,53.6086,9.98694,RV Teichwiesen,53.6087861772248,9.993555925391112,Athletics & Sports
Groß Borstel,53.6086,9.98694,H Rosenbrook,53.60465063185487,9.984587353754284,Bus Stop
Groß Borstel,53.6086,9.98694,Restaurant Melodia,53.6053482,9.98197324,Greek Restaurant
Groß Flottbek,53.5655862,9.8792333,Hotel Landhaus Flottbek,53.56522771946787,9.87469564111155,Hotel
Groß Flottbek,53.5655862,9.8792333,Flottbeker Wochenmarkt,53.568616710344344,9.87892163951994,Farmers Market
Groß Flottbek,53.5655862,9.8792333,Cafe Elbwein,53.56478288070594,9.880355914803566,Café
Groß Flottbek,53.5655862,9.8792333,Hansebäcker Junge,53.56899971117598,9.880622848134829,Bakery
Groß Flottbek,53.5655862,9.8792333,PENNY,53.56914993651798,9.879572242498398,Supermarket
Groß Flottbek,53.5655862,9.8792333,Budnikowsky,53.56919388947543,9.880863563866733,Pharmacy
Groß Flottbek,53.5655862,9.8792333,ALDI NORD,53.5693739866538,9.877617013904086,Supermarket
HafenCity,53.5429127,9.9958346,Speicherstadt,53.5443111337923,9.99481201171875,Neighborhood
HafenCity,53.5429127,9.9958346,NENI Hamburg,53.54248855712061,9.998431424575273,Restaurant
HafenCity,53.5429127,9.9958346,Magellan-Terrassen,53.542322060750884,9.992859363555908,Pedestrian Plaza
HafenCity,53.5429127,9.9958346,VLET Restaurant,53.54363872156796,9.993209595353632,German Restaurant
HafenCity,53.5429127,9.9958346,Boilerman Bar,53.54245459131936,9.998270324777048,Bar
HafenCity,53.5429127,9.9958346,EDEKA Böcker,53.54200972954101,9.997945887084695,Supermarket
HafenCity,53.5429127,9.9958346,25hours Hotel Hamburg HafenCity,53.54146137517554,9.998937249183655,Hotel
HafenCity,53.5429127,9.9958346,AMERON Hotel Speicherstadt,53.543687986293754,9.995408221964118,Hotel
HafenCity,53.5429127,9.9958346,cantinetta ristorante & bar,53.54411350571698,9.994533061981201,Italian Restaurant
HafenCity,53.5429127,9.9958346,Spielplatz Grasbrookpark,53.540215859258005,9.995338449214403,Playground
HafenCity,53.5429127,9.9958346,25hours Hotel Hamburg Altes Hafenamt,53.54242038915443,9.998532155693871,Hotel
HafenCity,53.5429127,9.9958346,Internationales Maritimes Museum,53.54334848511345,9.999838471412659,History Museum
HafenCity,53.5429127,9.9958346,Heimat Küche + Bar,53.541425937394614,9.998990734918541,Bistro
HafenCity,53.5429127,9.9958346,COAST by east,53.54032548839271,9.993044077318622,Seafood Restaurant
HafenCity,53.5429127,9.9958346,Kaffeemuseum Burg,53.5444782586907,9.996924582352115,Museum
HafenCity,53.5429127,9.9958346,Chilli Club,53.54268946830667,9.992872589937573,Asian Restaurant
HafenCity,53.5429127,9.9958346,Strauchs Falco,53.542585862774516,9.999844467678567,Mediterranean Restaurant
HafenCity,53.5429127,9.9958346,musica e ristorante,53.54146580359978,9.993658126895724,Italian Restaurant
HafenCity,53.5429127,9.9958346,Surfkitchen,53.54256644762633,10.000172523524617,Pizza Place
HafenCity,53.5429127,9.9958346,Marco-Polo-Terrassen,53.540637189223084,9.993283481557437,Plaza
HafenCity,53.5429127,9.9958346,Miniatur Wunderland,53.543769248156416,9.989045262336731,Exhibit
HafenCity,53.5429127,9.9958346,Fleetschlösschen,53.54441770670834,9.997967262267135,Bar
HafenCity,53.5429127,9.9958346,Lieblingsplatz,53.54274175793335,9.997962956782846,Sandwich Place
HafenCity,53.5429127,9.9958346,Orogelato,53.54345558296623,9.997959313422589,Ice Cream Shop
HafenCity,53.5429127,9.9958346,Avelino Tapas y Vino,53.54606223842971,9.992662704227982,Tapas Restaurant
HafenCity,53.5429127,9.9958346,Public Coffee Roasters,53.54695300323186,9.997439752535662,Coffee Shop
HafenCity,53.5429127,9.9958346,Feinkost Hafencity,53.54145526526179,9.990450093905153,German Restaurant
HafenCity,53.5429127,9.9958346,Meßmer Momentum,53.54169366069786,9.99117844200816,Tea Room
HafenCity,53.5429127,9.9958346,Restaurant Heldenplatz,53.546709,9.997031,Restaurant
HafenCity,53.5429127,9.9958346,Wasserschloss,53.5455343456418,9.999734962388025,Tea Room
HafenCity,53.5429127,9.9958346,Bella Italia,53.546386475771286,9.997070878361296,Italian Restaurant
HafenCity,53.5429127,9.9958346,Schönes Leben,53.54546788947242,9.997275712373423,German Restaurant
HafenCity,53.5429127,9.9958346,Sir Nikolai Hotel,53.54606185511724,9.992377907037735,Hotel
HafenCity,53.5429127,9.9958346,Ehemaliges Hauptzollamt,53.546226345680175,10.000471660708229,Event Space
HafenCity,53.5429127,9.9958346,Restaurant Brook,53.545289672195935,9.993881843472495,Restaurant
HafenCity,53.5429127,9.9958346,Automuseum PROTOTYP,53.54320480395036,10.002510619381155,Museum
HafenCity,53.5429127,9.9958346,Rossmann,53.54194340429971,9.997973822707864,Drugstore
HafenCity,53.5429127,9.9958346,Alte Liebe Restaurant,53.543189,9.99964,German Restaurant
HafenCity,53.5429127,9.9958346,Bistro im Miniatur Wunderland,53.543794051529126,9.989265203475952,Bistro
HafenCity,53.5429127,9.9958346,Klein & Kaiserlich,53.541568,9.990231,Café
HafenCity,53.5429127,9.9958346,Club 20457,53.54309475547625,9.998548688815772,Bar
HafenCity,53.5429127,9.9958346,Sala Thai,53.54100764960882,9.993265927841126,Thai Restaurant
HafenCity,53.5429127,9.9958346,The Table | Kevin Fehling,53.54267062605179,10.002725146627037,Modern European Restaurant
HafenCity,53.5429127,9.9958346,Kornhauskeller,53.54661118037275,9.997112225880489,Middle Eastern Restaurant
HafenCity,53.5429127,9.9958346,Izakaya,53.54657753533055,9.99246471155254,Japanese Restaurant
HafenCity,53.5429127,9.9958346,designxport,53.54200151824225,10.001167269215866,Art Gallery
HafenCity,53.5429127,9.9958346,Soup City Bistro Zoll,53.54581787619507,9.997042457611284,Soup Place
HafenCity,53.5429127,9.9958346,Schanzenbäckerei,53.54532195372387,10.002228694204174,Bakery
HafenCity,53.5429127,9.9958346,Knuffingen Airport,53.5439549330394,9.989023575249872,Exhibit
HafenCity,53.5429127,9.9958346,Catch of the Day,53.54315168560821,9.999935465350811,Restaurant
HafenCity,53.5429127,9.9958346,Hamburg im Süden,53.54281598546363,10.00030412676081,Tapas Restaurant
HafenCity,53.5429127,9.9958346,Überseeboulevard,53.54200407905717,9.997978969903823,Pedestrian Plaza
HafenCity,53.5429127,9.9958346,Wildes Fräulein,53.54257318224422,9.997777289909848,Bavarian Restaurant
HafenCity,53.5429127,9.9958346,mamson,53.54307779471608,9.997551400905396,Asian Restaurant
HafenCity,53.5429127,9.9958346,U Überseequartier,53.54141639832395,9.99897953996785,Metro Station
HafenCity,53.5429127,9.9958346,H U Überseequartier,53.54049053648624,9.997974890874408,Bus Stop
HafenCity,53.5429127,9.9958346,Steiger Riesenrad,53.53980741310757,9.997050933637661,Theme Park Ride / Attraction
HafenCity,53.5429127,9.9958346,Cruise Center Hafencity,53.53892068758554,9.995559132384825,Pier
HafenCity,53.5429127,9.9958346,Mein Schiff 2,53.53855632363285,9.995457794499604,Cruise
Hamburg-Altstadt,53.55049605,9.99794674734212,Picasso,53.549934,9.995627,Spanish Restaurant
Hamburg-Altstadt,53.55049605,9.99794674734212,Thalia Theater,53.551897344872295,9.998384188874034,Theater
Hamburg-Altstadt,53.55049605,9.99794674734212,Passage Kino,53.550707737496346,9.998298755097073,Indie Movie Theater
Hamburg-Altstadt,53.55049605,9.99794674734212,Le Lion,53.55012502464838,9.994435961824273,Cocktail Bar
Hamburg-Altstadt,53.55049605,9.99794674734212,O-ren Ishii,53.5484022285633,9.99762831944413,Vietnamese Restaurant
Hamburg-Altstadt,53.55049605,9.99794674734212,Nachtasyl,53.55193211366403,9.998256169217537,Nightclub
Hamburg-Altstadt,53.55049605,9.99794674734212,Shiso Burger,53.5506480910721,10.001897199200204,Burger Joint
Hamburg-Altstadt,53.55049605,9.99794674734212,estancia steaks,53.54858135517771,9.995538848631494,Steakhouse
Hamburg-Altstadt,53.55049605,9.99794674734212,Die Rösterei,53.549879403652724,10.001517534255981,Coffee Shop
Hamburg-Altstadt,53.55049605,9.99794674734212,Café Paris,53.55010564784363,9.994227397979342,Café
Hamburg-Altstadt,53.55049605,9.99794674734212,WORMLAND,53.55101324701195,9.997149192518346,Men's Store
Hamburg-Altstadt,53.55049605,9.99794674734212,Sakura Sushi,53.552441853233546,10.000058291854657,Sushi Restaurant
Hamburg-Altstadt,53.55049605,9.99794674734212,GOOT - Finest Cuts,53.54850891864796,10.000675320625305,Comfort Food Restaurant
Hamburg-Altstadt,53.55049605,9.99794674734212,Bären-Treff,53.55079401261746,9.997854102478716,Candy Store
Hamburg-Altstadt,53.55049605,9.99794674734212,Burgerlich,53.549684,9.998997,Burger Joint
Hamburg-Altstadt,53.55049605,9.99794674734212,Rathausmarkt,53.55073673100814,9.993503093719482,Plaza
Hamburg-Altstadt,53.55049605,9.99794674734212,Vincent Vegan,53.55140691535994,9.996375895580119,Vegetarian / Vegan Restaurant
Hamburg-Altstadt,53.55049605,9.99794674734212,Salam-City,53.549939,9.995543,Falafel Restaurant
Hamburg-Altstadt,53.55049605,9.99794674734212,ZEIT Café,53.54982286096855,9.998347888205304,Café
Hamburg-Altstadt,53.55049605,9.99794674734212,JOE & THE JUICE,53.551724,9.994995,Juice Bar
Hamburg-Altstadt,53.55049605,9.99794674734212,Le Plat du Jour,53.54877309695996,9.994295203772381,French Restaurant
Hamburg-Altstadt,53.55049605,9.99794674734212,dm-drogerie markt,53.551108788107925,9.994101766533731,Drugstore
Hamburg-Altstadt,53.55049605,9.99794674734212,Pastaria Da Franco,53.55114849198585,9.994427690330806,Italian Restaurant
Hamburg-Altstadt,53.55049605,9.99794674734212,Weekday,53.5506588054527,9.994923245382404,Clothing Store
Hamburg-Altstadt,53.55049605,9.99794674734212,Comida,53.55214587782874,9.999825215107663,Mexican Restaurant
Hamburg-Altstadt,53.55049605,9.99794674734212,Tschebull,53.551418528651986,10.003051968035546,Austrian Restaurant
Hamburg-Altstadt,53.55049605,9.99794674734212,Mutterland Cölln's,53.5488317399098,9.99415552311946,German Restaurant
Hamburg-Altstadt,53.55049605,9.99794674734212,Park Hyatt Hamburg,53.55097660815807,10.003158360934489,Hotel
Hamburg-Altstadt,53.55049605,9.99794674734212,I Vigneri - Osteria & Enoteca,53.548993752280225,9.9938469202645,Trattoria/Osteria
Hamburg-Altstadt,53.55049605,9.99794674734212,Michelle Records,53.55237783887337,10.000934717740618,Record Shop
Hamburg-Altstadt,53.55049605,9.99794674734212,Hotel Henri,53.55068706116252,10.002154769677755,Hotel
Hamburg-Altstadt,53.55049605,9.99794674734212,Mi Chii,53.548231629074486,9.998620748519897,Vietnamese Restaurant
Hamburg-Altstadt,53.55049605,9.99794674734212,Brooklyn Burger Bar,53.54866568794967,9.996709782288885,Burger Joint
Hamburg-Altstadt,53.55049605,9.99794674734212,Manufactum,53.54864933333955,10.001470893091716,Furniture / Home Store
Hamburg-Altstadt,53.55049605,9.99794674734212,Mö-Grill,53.55125299154359,10.001365172498787,BBQ Joint
Hamburg-Altstadt,53.55049605,9.99794674734212,Jungfernstieg,53.55286164194214,9.993174238238307,Plaza
Hamburg-Altstadt,53.55049605,9.99794674734212,Daniel Wischer,53.549912070171004,9.993063896304541,Seafood Restaurant
Hamburg-Altstadt,53.55049605,9.99794674734212,Flane,53.55125604018548,10.00255203256459,Candy Store
Hamburg-Altstadt,53.55049605,9.99794674734212,Mönckebergstraße,53.55127611408425,10.00178499553743,Road
Hamburg-Altstadt,53.55049605,9.99794674734212,Perle,53.548386340969735,9.99883090287617,German Restaurant
Hamburg-Altstadt,53.55049605,9.99794674734212,LEGO Store,53.55192589064536,10.00240548714305,Toy / Game Store
Hamburg-Altstadt,53.55049605,9.99794674734212,Obst Im Kontor - Hüsnü Polat,53.54965849565946,10.001479262058938,Food & Drink Shop
Hamburg-Altstadt,53.55049605,9.99794674734212,green lovers,53.54964691726431,9.99365752313051,Salad Place
Hamburg-Altstadt,53.55049605,9.99794674734212,Public Coffee Roasters,53.54695300323186,9.997439752535662,Coffee Shop
Hamburg-Altstadt,53.55049605,9.99794674734212,La Tavola Calda,53.54933353084394,9.99378929318213,Italian Restaurant
Hamburg-Altstadt,53.55049605,9.99794674734212,Happy Waffel,53.550257,10.001689,Café
Hamburg-Altstadt,53.55049605,9.99794674734212,Jim Block,53.551899655203755,9.994383780586565,Burger Joint
Hamburg-Altstadt,53.55049605,9.99794674734212,Nakama,53.54742830951812,9.995357441087178,Asian Restaurant
Hamburg-Altstadt,53.55049605,9.99794674734212,Apple Jungfernstieg,53.552856,9.9926903,Electronics Store
Hamburg-Altstadt,53.55049605,9.99794674734212,Levantehaus,53.551112802211485,10.003008842468262,Shopping Mall
Hamburg-Altstadt,53.55049605,9.99794674734212,Block House,53.551535,9.993855,Steakhouse
Hamburg-Altstadt,53.55049605,9.99794674734212,cohibar,53.552515355955954,10.000686774553706,Hookah Bar
Hamburg-Altstadt,53.55049605,9.99794674734212,Playground Coffee,53.55117144725757,9.992224181514759,Coffee Shop
Hamburg-Altstadt,53.55049605,9.99794674734212,Chocoversum,53.5480189770995,10.002305787545808,Museum
Hamburg-Altstadt,53.55049605,9.99794674734212,Mr. Cherng,53.54987465370327,9.998909779829903,Asian Restaurant
Hamburg-Altstadt,53.55049605,9.99794674734212,Saliba,53.552233,9.992615,Middle Eastern Restaurant
Hamburg-Altstadt,53.55049605,9.99794674734212,Quan Do,53.55352894460998,10.002700115245224,Vietnamese Restaurant
Hamburg-Altstadt,53.55049605,9.99794674734212,La Forchetta,53.5500200503712,9.995564560470966,Italian Restaurant
Hamburg-Altstadt,53.55049605,9.99794674734212,Bäcker Gaues,53.551281157891935,9.995127105403807,Bakery
Hamburg-Altstadt,53.55049605,9.99794674734212,The Coffee Shop,53.54901729072264,9.99215494050129,Café
Hamburg-Altstadt,53.55049605,9.99794674734212,Central Congress,53.55012401363864,10.004012146962118,Bar
Hamburg-Altstadt,53.55049605,9.99794674734212,Apples Restaurant,53.55138975420903,10.003105940307595,Restaurant
Hamburg-Altstadt,53.55049605,9.99794674734212,Barceló Hamburg,53.55443196349585,10.000625024504766,Hotel
Hamburg-Altstadt,53.55049605,9.99794674734212,Better Burger Company,53.552766,10.000563,Burger Joint
Hamburg-Altstadt,53.55049605,9.99794674734212,Seoul 1988,53.548073,9.999942,Korean Restaurant
Hamburg-Altstadt,53.55049605,9.99794674734212,bona'me,53.54855549896045,10.000943957675199,Pide Place
Hamburg-Altstadt,53.55049605,9.99794674734212,Elbgold,53.54976397192337,9.992869290815168,Coffee Shop
Hamburg-Altstadt,53.55049605,9.99794674734212,COS,53.55206577152224,9.991529389082988,Clothing Store
Hamburg-Altstadt,53.55049605,9.99794674734212,MAC Cosmetics,53.55154325715734,10.003027190885966,Cosmetics Shop
Hamburg-Altstadt,53.55049605,9.99794674734212,L'Italiana Gelateria,53.55192574233942,9.994833353388508,Ice Cream Shop
Hamburg-Altstadt,53.55049605,9.99794674734212,adidas,53.5508225,10.0001608,Sporting Goods Shop
Hamburg-Altstadt,53.55049605,9.99794674734212,Yuanye-Markt,53.55072090773207,10.004543264014334,Grocery Store
Hamburg-Altstadt,53.55049605,9.99794674734212,Restaurant Heldenplatz,53.546709,9.997031,Restaurant
Hamburg-Altstadt,53.55049605,9.99794674734212,Mit freundlichen Grüssen,53.553018,9.99251,Café
Hamburg-Altstadt,53.55049605,9.99794674734212,La Casa del Habano,53.548615577437864,10.002532571976992,Smoke Shop
Hamburg-Altstadt,53.55049605,9.99794674734212,Kölln Haferland,53.54988360683881,9.999582066458201,Bakery
Hamburg-Altstadt,53.55049605,9.99794674734212,Mitri Saliba,53.549680090075775,10.003508017312043,Middle Eastern Restaurant
Hamburg-Altstadt,53.55049605,9.99794674734212,LUSH,53.5519139895202,10.002381725672668,Cosmetics Shop
Hamburg-Altstadt,53.55049605,9.99794674734212,Depot,53.55216799573467,10.003090051719806,Furniture / Home Store
Hamburg-Altstadt,53.55049605,9.99794674734212,HANS IM GLUCK,53.548579,9.992641,Burger Joint
Hamburg-Altstadt,53.55049605,9.99794674734212,Bucerius Kunst Forum,53.55136763555426,9.992074525082266,Art Museum
Hamburg-Altstadt,53.55049605,9.99794674734212,Thalia,53.55225385069967,10.003477626751913,Bookstore
Hamburg-Altstadt,53.55049605,9.99794674734212,New Yorker,53.55236862665842,10.003593114653263,Clothing Store
Hamburg-Altstadt,53.55049605,9.99794674734212,O Cafe Central,53.54896578831461,9.992557445390071,Portuguese Restaurant
Hamburg-Altstadt,53.55049605,9.99794674734212,Alsterhaus,53.5529350594415,9.991583911359061,Department Store
Hamburg-Altstadt,53.55049605,9.99794674734212,Enjoy Coffee Bar,53.5531358263793,10.00138546939593,Café
Hamburg-Altstadt,53.55049605,9.99794674734212,CIU',53.55423278008723,9.998982581357064,Cocktail Bar
Hamburg-Altstadt,53.55049605,9.99794674734212,Herr Kwong,53.54925655317799,10.001419516492868,Asian Restaurant
Hamburg-Altstadt,53.55049605,9.99794674734212,& other stories,53.55229485686353,9.99142959244227,Boutique
Hamburg-Altstadt,53.55049605,9.99794674734212,Zara,53.55182714434294,10.002428260787656,Clothing Store
Hamburg-Altstadt,53.55049605,9.99794674734212,Bella Italia,53.546386475771286,9.997070878361296,Italian Restaurant
Hamburg-Altstadt,53.55049605,9.99794674734212,Godiva,53.551539864735176,9.992904502003064,Chocolate Shop
Hamburg-Altstadt,53.55049605,9.99794674734212,dm-drogerie markt,53.55036056083423,10.00489179923261,Drugstore
Hamburg-Altstadt,53.55049605,9.99794674734212,Wonder Waffel,53.552282,10.001684,Coffee Shop
Hamburg-Altstadt,53.55049605,9.99794674734212,Huang,53.55009783938204,10.002792098890698,Asian Restaurant
Hamburg-Altstadt,53.55049605,9.99794674734212,Il Cappuccino,53.54831515659605,9.99945070112527,Italian Restaurant
Hamburg-Altstadt,53.55049605,9.99794674734212,Poké Bar,53.548954,9.991554,Hawaiian Restaurant
Hamburg-Altstadt,53.55049605,9.99794674734212,Sala Thai,53.55379212140061,10.0020210012276,Thai Restaurant
Hamburg-Altstadt,53.55049605,9.99794674734212,Pho Tinh,53.549375,10.001586,Vietnamese Restaurant
Hamburg-Altstadt,53.55049605,9.99794674734212,Bucks,53.55344354115736,10.002821155735148,American Restaurant
Hamm,53.5534434,10.0512944,Der Chinese am Fleet,53.55099860624497,10.053626323083696,Chinese Restaurant
Hamm,53.5534434,10.0512944,Der Grieche,53.555207534881184,10.050882911048985,Greek Restaurant
Hamm,53.5534434,10.0512944,Croque Lagune,53.55099203911315,10.05709871,Sandwich Place
Hamm,53.5534434,10.0512944,REWE Andreas Spangl,53.55515255346844,10.051773042048405,Supermarket
Hamm,53.5534434,10.0512944,Restaurant Inos,53.55726880727271,10.052886189436089,Greek Restaurant
Hamm,53.5534434,10.0512944,Netto Marken-Discount,53.55521254739,10.05339503321369,Supermarket
Hamm,53.5534434,10.0512944,U Hammer Kirche,53.555569902141386,10.055075821771226,Metro Station
Hamm,53.5534434,10.0512944,sky,53.55288293212652,10.045520721227335,Supermarket
Hamm,53.5534434,10.0512944,mahler.stoffe,53.55053963599461,10.047115525848149,Arts & Crafts Store
Hamm,53.5534434,10.0512944,StadtRAD Leihstation 2562,53.556473,10.055488,Bike Rental / Bike Share
Hamm,53.5534434,10.0512944,H Beim Hammer Marktplatz,53.55702772469288,10.054279458268311,Bus Stop
Hamm,53.5534434,10.0512944,Kiosk,53.55328287040593,10.058064764892398,Convenience Store
Hamm,53.5534434,10.0512944,Orogelato Eis,53.55752,10.051296,Ice Cream Shop
Hamm,53.5534434,10.0512944,Wochenmarkt Hamm,53.557164,10.054938,Market
Hamm,53.5534434,10.0512944,Wolfshagen-Apotheke,53.557767,10.050993,Pharmacy
Hammerbrook,53.5468152,10.0265586,MAYA Kaffeerösterei,53.54604512407237,10.024439503405665,Coffee Shop
Hammerbrook,53.5468152,10.0265586,Jawa,53.54721061792766,10.026513757731475,Indonesian Restaurant
Hammerbrook,53.5468152,10.0265586,Louis Fun Company GIGAStore,53.545176440478755,10.029547482981748,Motorcycle Shop
Hammerbrook,53.5468152,10.0265586,Olivio,53.54696306552974,10.025541733523744,Italian Restaurant
Hammerbrook,53.5468152,10.0265586,Südpol Hamburg,53.545704493604205,10.03282511570223,Dance Studio
Hammerbrook,53.5468152,10.0265586,Superbude St. Georg,53.5504055684966,10.022063569474934,Bed & Breakfast
Hammerbrook,53.5468152,10.0265586,Pic-a-Deli,53.544561396003274,10.025334522988564,Italian Restaurant
Hammerbrook,53.5468152,10.0265586,SUBWAY,53.54422517402229,10.0257560602231,Sandwich Place
Hammerbrook,53.5468152,10.0265586,VaVeloce,53.5447741624389,10.02881929436391,Italian Restaurant
Hammerbrook,53.5468152,10.0265586,Ristorante Alitalia,53.54513999190638,10.025327331269354,Italian Restaurant
Hammerbrook,53.5468152,10.0265586,Schanzen Bäckerei,53.54471735074591,10.028567896633994,Bakery
Hammerbrook,53.5468152,10.0265586,Schanzenbäckerei City-Süd,53.548177718979275,10.022618430466784,Bakery
Hammerbrook,53.5468152,10.0265586,Pastaria Hamburg,53.54480920234586,10.025197277250342,Italian Restaurant
Hammerbrook,53.5468152,10.0265586,Fresh Food Factory,53.54699502057604,10.02566739395048,Soup Place
Hammerbrook,53.5468152,10.0265586,lunch house,53.54841588214429,10.022343069748308,Pizza Place
